Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051321~meiotic cell cycle	6	4.137931034482759	0.0472715661206703	ENSG00000131747, ENSG00000124882, ENSG00000066279, ENSG00000112742, ENSG00000117399, ENSG00000087586	143	230	16650	3.037397385223472	1.0	0.39838193038170555	58.24557648383608
GOTERM_BP_FAT	GO:0022407~regulation of cell-cell adhesion	8	5.517241379310345	0.047609068089850465	ENSG00000112299, ENSG00000186265, ENSG00000107562, ENSG00000119888, ENSG00000162692, ENSG00000197561, ENSG00000105205, ENSG00000163554	143	386	16650	2.4131309105402368	1.0	0.3995592755874555	58.511540232126855
GOTERM_BP_FAT	GO:0051445~regulation of meiotic cell cycle	3	2.0689655172413794	0.04769943103090364	ENSG00000066279, ENSG00000112742, ENSG00000117399	143	41	16650	8.51952925123657	1.0	0.39910392467478195	58.58247745165173
GOTERM_MF_FAT	GO:0004064~arylesterase activity	2	1.3793103448275863	0.04786778133788946	ENSG00000104267, ENSG00000133742	127	6	15478	40.6246719160105	0.9999999999961829	0.6089748283319807	50.99573184269208
GOTERM_BP_FAT	GO:0090132~epithelium migration	6	4.137931034482759	0.0479998242235996	ENSG00000100985, ENSG00000184292, ENSG00000163993, ENSG00000073756, ENSG00000011426, ENSG00000138772	143	231	16650	3.0242484787939334	1.0	0.40002752862257573	58.81747124012659
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	19	13.10344827586207	0.04976281661246902	ENSG00000135218, ENSG00000164047, ENSG00000138778, ENSG00000133048, ENSG00000112742, ENSG00000163421, ENSG00000134057, ENSG00000129682, ENSG00000012223, ENSG00000100985, ENSG00000170312, ENSG00000100526, ENSG00000124882, ENSG00000172232, ENSG00000088325, ENSG00000197561, ENSG00000163221, ENSG00000175063, ENSG00000145386	143	1393	16650	1.5881103820802314	1.0	0.4104048892521299	60.1714520217411
GOTERM_BP_FAT	GO:0007091~metaphase/anaphase transition of mitotic cell cycle	3	2.0689655172413794	0.04981103176315478	ENSG00000112742, ENSG00000134057, ENSG00000126787	143	42	16650	8.316683316683317	1.0	0.4096571023958556	60.2078838511926
GOTERM_MF_FAT	GO:0004601~peroxidase activity	3	2.0689655172413794	0.04981382138300817	ENSG00000073756, ENSG00000008394, ENSG00000005381	127	44	15478	8.30959198282033	0.9999999999987251	0.6110948242594895	52.432169526837
GOTERM_BP_FAT	GO:0071447~cellular response to hydroperoxide	2	1.3793103448275863	0.050099824547681526	ENSG00000135218, ENSG00000008394	143	6	16650	38.81118881118881	1.0	0.4104502487703474	60.42544039557163
GOTERM_BP_FAT	GO:0019740~nitrogen utilization	2	1.3793103448275863	0.050099824547681526	ENSG00000112077, ENSG00000188672	143	6	16650	38.81118881118881	1.0	0.4104502487703474	60.42544039557163
GOTERM_BP_FAT	GO:0007100~mitotic centrosome separation	2	1.3793103448275863	0.050099824547681526	ENSG00000138160, ENSG00000087586	143	6	16650	38.81118881118881	1.0	0.4104502487703474	60.42544039557163
GOTERM_BP_FAT	GO:0009202~deoxyribonucleoside triphosphate biosynthetic process	2	1.3793103448275863	0.050099824547681526	ENSG00000134326, ENSG00000176890	143	6	16650	38.81118881118881	1.0	0.4104502487703474	60.42544039557163
GOTERM_BP_FAT	GO:1900157~regulation of bone mineralization involved in bone maturation	2	1.3793103448275863	0.050099824547681526	ENSG00000012223, ENSG00000183688	143	6	16650	38.81118881118881	1.0	0.4104502487703474	60.42544039557163
GOTERM_BP_FAT	GO:0009057~macromolecule catabolic process	17	11.724137931034482	0.05010425171595477	ENSG00000169385, ENSG00000133048, ENSG00000134057, ENSG00000117399, ENSG00000143476, ENSG00000008438, ENSG00000100504, ENSG00000170312, ENSG00000189060, ENSG00000072571, ENSG00000169397, ENSG00000133063, ENSG00000197561, ENSG00000178999, ENSG00000122176, ENSG00000175063, ENSG00000087586	143	1201	16650	1.648102106053813	1.0	0.4094286421720551	60.42876675822577
GOTERM_BP_FAT	GO:0002521~leukocyte differentiation	9	6.206896551724138	0.050329568487700316	ENSG00000012223, ENSG00000008438, ENSG00000100985, ENSG00000112299, ENSG00000104267, ENSG00000134198, ENSG00000196415, ENSG00000162692, ENSG00000166527	143	474	16650	2.210763919624679	1.0	0.4098154095040726	60.59771070087392
GOTERM_BP_FAT	GO:0071900~regulation of protein serine/threonine kinase activity	9	6.206896551724138	0.05134938526548145	ENSG00000170312, ENSG00000012223, ENSG00000133048, ENSG00000100526, ENSG00000163421, ENSG00000197561, ENSG00000163221, ENSG00000175063, ENSG00000145386	143	476	16650	2.2014749955926427	1.0	0.41520339478192525	61.353891453583564
GOTERM_BP_FAT	GO:1903037~regulation of leukocyte cell-cell adhesion	7	4.827586206896552	0.05180548192419736	ENSG00000112299, ENSG00000186265, ENSG00000107562, ENSG00000162692, ENSG00000197561, ENSG00000105205, ENSG00000163554	143	313	16650	2.6039455751915814	1.0	0.4170074103343966	61.68762624284652
GOTERM_CC_FAT	GO:0045335~phagocytic vesicle	4	2.7586206896551726	0.0518617390435369	ENSG00000012223, ENSG00000135218, ENSG00000165168, ENSG00000138772	138	89	14527	4.731151278293438	0.9999999391918525	0.33991624551047217	51.124890936400426
GOTERM_BP_FAT	GO:0072528~pyrimidine-containing compound biosynthetic process	3	2.0689655172413794	0.05195590070235421	ENSG00000134326, ENSG00000158825, ENSG00000176890	143	43	16650	8.12327207676045	1.0	0.41689736740799765	61.797092341096736
GOTERM_BP_FAT	GO:0070482~response to oxygen levels	7	4.827586206896552	0.05246009300971988	ENSG00000165168, ENSG00000107562, ENSG00000073756, ENSG00000162692, ENSG00000158578, ENSG00000134057, ENSG00000145386	143	314	16650	2.5956527548884236	1.0	0.418977714048562	62.16186360160513
GOTERM_BP_FAT	GO:0090130~tissue migration	6	4.137931034482759	0.052509126498799345	ENSG00000100985, ENSG00000184292, ENSG00000163993, ENSG00000073756, ENSG00000011426, ENSG00000138772	143	237	16650	2.947685226166239	1.0	0.4182380369559351	62.19716210530102
GOTERM_BP_FAT	GO:0070925~organelle assembly	11	7.586206896551724	0.052973448163264034	ENSG00000138778, ENSG00000161800, ENSG00000138160, ENSG00000090889, ENSG00000088325, ENSG00000066279, ENSG00000011426, ENSG00000136573, ENSG00000137807, ENSG00000178999, ENSG00000087586	143	653	16650	1.9613617622805986	1.0	0.4200530257641073	62.52988231180291
GOTERM_BP_FAT	GO:0097305~response to alcohol	5	3.4482758620689653	0.05399227956743976	ENSG00000170312, ENSG00000165168, ENSG00000176890, ENSG00000137563, ENSG00000162692	143	166	16650	3.5070351335411583	1.0	0.42522212283839056	63.25028102400978
GOTERM_BP_FAT	GO:1901988~negative regulation of cell cycle phase transition	5	3.4482758620689653	0.05399227956743976	ENSG00000170312, ENSG00000112742, ENSG00000134057, ENSG00000145386, ENSG00000087586	143	166	16650	3.5070351335411583	1.0	0.42522212283839056	63.25028102400978
GOTERM_BP_FAT	GO:0044773~mitotic DNA damage checkpoint	4	2.7586206896551726	0.05402046504444296	ENSG00000170312, ENSG00000134057, ENSG00000145386, ENSG00000087586	143	100	16650	4.6573426573426575	1.0	0.4243515835382269	63.27002329938451
GOTERM_BP_FAT	GO:0006690~icosanoid metabolic process	4	2.7586206896551726	0.05402046504444296	ENSG00000196139, ENSG00000156575, ENSG00000073756, ENSG00000204136	143	100	16650	4.6573426573426575	1.0	0.4243515835382269	63.27002329938451
GOTERM_BP_FAT	GO:0007077~mitotic nuclear envelope disassembly	3	2.0689655172413794	0.054133325800822495	ENSG00000170312, ENSG00000134057, ENSG00000157456	143	44	16650	7.938652256834075	1.0	0.4239967298972037	63.34897532532828
GOTERM_BP_FAT	GO:0050766~positive regulation of phagocytosis	3	2.0689655172413794	0.054133325800822495	ENSG00000135218, ENSG00000172232, ENSG00000163661	143	44	16650	7.938652256834075	1.0	0.4239967298972037	63.34897532532828
GOTERM_BP_FAT	GO:0070206~protein trimerization	3	2.0689655172413794	0.054133325800822495	ENSG00000148346, ENSG00000118520, ENSG00000008394	143	44	16650	7.938652256834075	1.0	0.4239967298972037	63.34897532532828
GOTERM_BP_FAT	GO:0015701~bicarbonate transport	3	2.0689655172413794	0.054133325800822495	ENSG00000104267, ENSG00000133742, ENSG00000112077	143	44	16650	7.938652256834075	1.0	0.4239967298972037	63.34897532532828
GOTERM_BP_FAT	GO:0032757~positive regulation of interleukin-8 production	3	2.0689655172413794	0.054133325800822495	ENSG00000156575, ENSG00000164047, ENSG00000197561	143	44	16650	7.938652256834075	1.0	0.4239967298972037	63.34897532532828
GOTERM_BP_FAT	GO:0031325~positive regulation of cellular metabolic process	33	22.758620689655174	0.05492703222520027	ENSG00000135218, ENSG00000138449, ENSG00000196139, ENSG00000164047, ENSG00000138778, ENSG00000073756, ENSG00000134057, ENSG00000100985, ENSG00000170312, ENSG00000165168, ENSG00000172232, ENSG00000124882, ENSG00000088325, ENSG00000129173, ENSG00000138772, ENSG00000105610, ENSG00000163661, ENSG00000197561, ENSG00000178999, ENSG00000145386, ENSG00000156575, ENSG00000131747, ENSG00000133048, ENSG00000163421, ENSG00000112742, ENSG00000129682, ENSG00000117399, ENSG00000012223, ENSG00000119888, ENSG00000123405, ENSG00000163221, ENSG00000087586, ENSG00000175063	143	2839	16650	1.3534017936976728	1.0	0.42773029435773946	63.89970379245013
GOTERM_BP_FAT	GO:2000058~regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	4	2.7586206896551726	0.055339204928018464	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063	143	101	16650	4.611230353804611	1.0	0.429153236577147	64.18260499370841
GOTERM_BP_FAT	GO:0032640~tumor necrosis factor production	4	2.7586206896551726	0.055339204928018464	ENSG00000135218, ENSG00000165168, ENSG00000172232, ENSG00000229314	143	101	16650	4.611230353804611	1.0	0.429153236577147	64.18260499370841
GOTERM_BP_FAT	GO:0072089~stem cell proliferation	4	2.7586206896551726	0.055339204928018464	ENSG00000161800, ENSG00000119888, ENSG00000066279, ENSG00000129682	143	101	16650	4.611230353804611	1.0	0.429153236577147	64.18260499370841
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	22	15.172413793103448	0.05561267980232301	ENSG00000135218, ENSG00000123219, ENSG00000158825, ENSG00000138778, ENSG00000148346, ENSG00000118520, ENSG00000132465, ENSG00000134057, ENSG00000129682, ENSG00000170312, ENSG00000111052, ENSG00000189060, ENSG00000102837, ENSG00000011426, ENSG00000148175, ENSG00000008394, ENSG00000171848, ENSG00000136573, ENSG00000159339, ENSG00000122176, ENSG00000163554, ENSG00000175063	143	1710	16650	1.4979757085020242	1.0	0.4297429797764727	64.36915173509807
GOTERM_MF_FAT	GO:0004568~chitinase activity	2	1.3793103448275863	0.055621701939479254	ENSG00000133048, ENSG00000133063	127	7	15478	34.821147356580425	0.9999999999999524	0.640298840598911	56.48945737549833
GOTERM_MF_FAT	GO:0016684~oxidoreductase activity, acting on peroxide as acceptor	3	2.0689655172413794	0.05604011935193621	ENSG00000073756, ENSG00000008394, ENSG00000005381	127	47	15478	7.779192494555202	0.9999999999999624	0.6310745889450878	56.76893970786247
GOTERM_BP_FAT	GO:0009628~response to abiotic stimulus	15	10.344827586206897	0.05627659254512167	ENSG00000133048, ENSG00000107562, ENSG00000073756, ENSG00000134057, ENSG00000005381, ENSG00000143476, ENSG00000121742, ENSG00000165168, ENSG00000104267, ENSG00000162692, ENSG00000166803, ENSG00000158578, ENSG00000197561, ENSG00000178999, ENSG00000145386	143	1029	16650	1.6972823095272076	1.0	0.4326297310895617	64.81821873987181
GOTERM_BP_FAT	GO:0048599~oocyte development	3	2.0689655172413794	0.05634260459169279	ENSG00000124882, ENSG00000134057, ENSG00000087586	143	45	16650	7.7622377622377625	1.0	0.43198583281975844	64.86257554394311
GOTERM_BP_FAT	GO:0030003~cellular cation homeostasis	10	6.896551724137931	0.05685685899987376	ENSG00000012223, ENSG00000135218, ENSG00000138449, ENSG00000148346, ENSG00000104267, ENSG00000107562, ENSG00000047597, ENSG00000158578, ENSG00000163421, ENSG00000197561	143	573	16650	2.031999414198367	1.0	0.43396616258780263	65.20632465811123
GOTERM_BP_FAT	GO:0032270~positive regulation of cellular protein metabolic process	19	13.10344827586207	0.057902891132295756	ENSG00000135218, ENSG00000164047, ENSG00000138778, ENSG00000133048, ENSG00000112742, ENSG00000163421, ENSG00000134057, ENSG00000129682, ENSG00000117399, ENSG00000012223, ENSG00000170312, ENSG00000100985, ENSG00000124882, ENSG00000172232, ENSG00000088325, ENSG00000197561, ENSG00000163221, ENSG00000175063, ENSG00000087586	143	1420	16650	1.5579139170688467	1.0	0.43900498397328613	65.89575857593863
GOTERM_BP_FAT	GO:0051443~positive regulation of ubiquitin-protein transferase activity	4	2.7586206896551726	0.05802261807118032	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063	143	103	16650	4.521691900332677	1.0	0.4386641921085437	65.97384171080624
GOTERM_BP_FAT	GO:0031667~response to nutrient levels	8	5.517241379310345	0.058047111469031944	ENSG00000196139, ENSG00000165168, ENSG00000148346, ENSG00000176890, ENSG00000118520, ENSG00000073756, ENSG00000162692, ENSG00000005381	143	404	16650	2.3056151769023057	1.0	0.4377783053874479	65.98979491709335
GOTERM_BP_FAT	GO:1903236~regulation of leukocyte tethering or rolling	2	1.3793103448275863	0.0582039957171119	ENSG00000107562, ENSG00000197561	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0009635~response to herbicide	2	1.3793103448275863	0.0582039957171119	ENSG00000148346, ENSG00000118520	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0032466~negative regulation of cytokinesis	2	1.3793103448275863	0.0582039957171119	ENSG00000129173, ENSG00000178999	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0009221~pyrimidine deoxyribonucleotide biosynthetic process	2	1.3793103448275863	0.0582039957171119	ENSG00000134326, ENSG00000176890	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0006030~chitin metabolic process	2	1.3793103448275863	0.0582039957171119	ENSG00000133048, ENSG00000133063	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0051305~chromosome movement towards spindle pole	2	1.3793103448275863	0.0582039957171119	ENSG00000138778, ENSG00000126787	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0090306~spindle assembly involved in meiosis	2	1.3793103448275863	0.0582039957171119	ENSG00000066279, ENSG00000087586	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0009211~pyrimidine deoxyribonucleoside triphosphate metabolic process	2	1.3793103448275863	0.0582039957171119	ENSG00000134326, ENSG00000176890	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0006032~chitin catabolic process	2	1.3793103448275863	0.0582039957171119	ENSG00000133048, ENSG00000133063	143	7	16650	33.26673326673326	1.0	0.4376559179921269	66.0918104027949
GOTERM_BP_FAT	GO:0006897~endocytosis	11	7.586206896551724	0.05846939943337514	ENSG00000135218, ENSG00000172232, ENSG00000102837, ENSG00000196415, ENSG00000138772, ENSG00000132465, ENSG00000173391, ENSG00000163661, ENSG00000128322, ENSG00000136573, ENSG00000197561	143	665	16650	1.9259687680740314	1.0	0.43815440590235877	66.26373393159162
GOTERM_BP_FAT	GO:0006022~aminoglycan metabolic process	5	3.4482758620689653	0.05876391908622288	ENSG00000008438, ENSG00000133048, ENSG00000072571, ENSG00000133063, ENSG00000122176	143	171	16650	3.4044902465955102	1.0	0.43881537389100433	66.45355429407334
GOTERM_BP_FAT	GO:1903052~positive regulation of proteolysis involved in cellular protein catabolic process	5	3.4482758620689653	0.05876391908622288	ENSG00000170312, ENSG00000134057, ENSG00000117399, ENSG00000175063, ENSG00000087586	143	171	16650	3.4044902465955102	1.0	0.43881537389100433	66.45355429407334
GOTERM_BP_FAT	GO:1901342~regulation of vasculature development	6	4.137931034482759	0.058894743917843606	ENSG00000164047, ENSG00000165168, ENSG00000133048, ENSG00000073756, ENSG00000138772, ENSG00000163421	143	245	16650	2.8514342800057086	1.0	0.43854397287444946	66.53754799862432
GOTERM_CC_FAT	GO:0098552~side of membrane	9	6.206896551724138	0.059217099873967435	ENSG00000104921, ENSG00000135218, ENSG00000161800, ENSG00000107562, ENSG00000162692, ENSG00000128322, ENSG00000136573, ENSG00000204136, ENSG00000163554	138	444	14527	2.133813160987074	0.9999999946457645	0.37156420508461085	55.983011738352005
GOTERM_BP_FAT	GO:0006875~cellular metal ion homeostasis	9	6.206896551724138	0.05942576716904324	ENSG00000012223, ENSG00000135218, ENSG00000138449, ENSG00000148346, ENSG00000107562, ENSG00000047597, ENSG00000158578, ENSG00000163421, ENSG00000197561	143	491	16650	2.1342201586600775	1.0	0.4405348985787345	66.87644661347247
GOTERM_BP_FAT	GO:0044702~single organism reproductive process	17	11.724137931034482	0.05999487962934664	ENSG00000196139, ENSG00000161800, ENSG00000131747, ENSG00000073756, ENSG00000118520, ENSG00000066279, ENSG00000163421, ENSG00000112742, ENSG00000134057, ENSG00000117399, ENSG00000170312, ENSG00000100985, ENSG00000124882, ENSG00000129173, ENSG00000008394, ENSG00000105610, ENSG00000087586	143	1231	16650	1.6079371481483584	1.0	0.4427215777227713	67.23605337178755
GOTERM_BP_FAT	GO:2000147~positive regulation of cell motility	8	5.517241379310345	0.061180004677192146	ENSG00000100985, ENSG00000086548, ENSG00000133818, ENSG00000107562, ENSG00000073756, ENSG00000119888, ENSG00000138772, ENSG00000197561	143	409	16650	2.2774291722946978	1.0	0.4483079886797029	67.97310086967741
GOTERM_BP_FAT	GO:0048589~developmental growth	10	6.896551724137931	0.062017168217914274	ENSG00000170312, ENSG00000101003, ENSG00000107562, ENSG00000124882, ENSG00000176890, ENSG00000066279, ENSG00000134057, ENSG00000129682, ENSG00000122176, ENSG00000087586	143	583	16650	1.9971452218450505	1.0	0.45190594946255724	68.48427649538613
GOTERM_BP_FAT	GO:0019079~viral genome replication	4	2.7586206896551726	0.062161202197277436	ENSG00000012223, ENSG00000131747, ENSG00000124107, ENSG00000148175	143	106	16650	4.393719488059111	1.0	0.4516799227405902	68.57144349513828
GOTERM_BP_FAT	GO:0051249~regulation of lymphocyte activation	8	5.517241379310345	0.06246180981913712	ENSG00000008438, ENSG00000109743, ENSG00000112299, ENSG00000186265, ENSG00000162692, ENSG00000128322, ENSG00000105205, ENSG00000163554	143	411	16650	2.266346791894237	1.0	0.45230969166163804	68.75263324422257
GOTERM_BP_FAT	GO:0051081~nuclear envelope disassembly	3	2.0689655172413794	0.06315467969180213	ENSG00000170312, ENSG00000134057, ENSG00000157456	143	48	16650	7.2770979020979025	1.0	0.4550624026859661	69.16650636331347
GOTERM_BP_FAT	GO:0009994~oocyte differentiation	3	2.0689655172413794	0.06315467969180213	ENSG00000124882, ENSG00000134057, ENSG00000087586	143	48	16650	7.2770979020979025	1.0	0.4550624026859661	69.16650636331347
GOTERM_BP_FAT	GO:0030397~membrane disassembly	3	2.0689655172413794	0.06315467969180213	ENSG00000170312, ENSG00000134057, ENSG00000157456	143	48	16650	7.2770979020979025	1.0	0.4550624026859661	69.16650636331347
GOTERM_BP_FAT	GO:0006953~acute-phase response	3	2.0689655172413794	0.06315467969180213	ENSG00000228278, ENSG00000073756, ENSG00000229314	143	48	16650	7.2770979020979025	1.0	0.4550624026859661	69.16650636331347
GOTERM_MF_FAT	GO:0035174~histone serine kinase activity	2	1.3793103448275863	0.06331297370772818	ENSG00000178999, ENSG00000087586	127	8	15478	30.468503937007874	0.9999999999999994	0.6656448945545395	61.3675954980516
GOTERM_MF_FAT	GO:0008061~chitin binding	2	1.3793103448275863	0.06331297370772818	ENSG00000133048, ENSG00000133063	127	8	15478	30.468503937007874	0.9999999999999994	0.6656448945545395	61.3675954980516
GOTERM_BP_FAT	GO:0002576~platelet degranulation	4	2.7586206896551726	0.06357061017614155	ENSG00000135218, ENSG00000228278, ENSG00000072110, ENSG00000229314	143	107	16650	4.352656689105287	1.0	0.4562974350950806	69.41246198791183
GOTERM_BP_FAT	GO:0001525~angiogenesis	8	5.517241379310345	0.06376001863537537	ENSG00000164047, ENSG00000165168, ENSG00000133048, ENSG00000124882, ENSG00000073756, ENSG00000129173, ENSG00000138772, ENSG00000163421	143	413	16650	2.2553717468971706	1.0	0.4563076923206746	69.52385129165222
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	23	15.862068965517242	0.06415218343850662	ENSG00000138778, ENSG00000161800, ENSG00000133048, ENSG00000120278, ENSG00000163421, ENSG00000134057, ENSG00000129682, ENSG00000006740, ENSG00000117399, ENSG00000104921, ENSG00000012223, ENSG00000100985, ENSG00000170312, ENSG00000172232, ENSG00000124882, ENSG00000159496, ENSG00000088325, ENSG00000138772, ENSG00000197561, ENSG00000163221, ENSG00000178999, ENSG00000163554, ENSG00000175063	143	1840	16650	1.4554195804195802	1.0	0.45740307147113124	69.75326292005629
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	12	8.275862068965518	0.06418676611257282	ENSG00000100985, ENSG00000086548, ENSG00000133818, ENSG00000184292, ENSG00000107562, ENSG00000124882, ENSG00000172232, ENSG00000102837, ENSG00000073756, ENSG00000119888, ENSG00000138772, ENSG00000197561	143	768	16650	1.8192744755244756	1.0	0.45658456356183186	69.77341490661956
GOTERM_CC_FAT	GO:0043203~axon hillock	2	1.3793103448275863	0.06418926462836552	ENSG00000088325, ENSG00000087586	138	7	14527	30.076604554865423	0.9999999989751432	0.3891027490209006	59.00953024557614
GOTERM_BP_FAT	GO:0022603~regulation of anatomical structure morphogenesis	15	10.344827586206897	0.06472413548948824	ENSG00000135218, ENSG00000164047, ENSG00000133048, ENSG00000184292, ENSG00000107562, ENSG00000073756, ENSG00000047597, ENSG00000163421, ENSG00000129682, ENSG00000165168, ENSG00000102837, ENSG00000166947, ENSG00000138772, ENSG00000122176, ENSG00000163554	143	1051	16650	1.6617540404410052	1.0	0.4584440359949612	70.08492538993008
GOTERM_BP_FAT	GO:1903900~regulation of viral life cycle	5	3.4482758620689653	0.06502632403232739	ENSG00000012223, ENSG00000131747, ENSG00000124107, ENSG00000148175, ENSG00000163661	143	177	16650	3.2890837975583738	1.0	0.45904550583273007	70.25876800995184
GOTERM_BP_FAT	GO:0050790~regulation of catalytic activity	28	19.310344827586206	0.06504304141400903	ENSG00000138778, ENSG00000161800, ENSG00000134057, ENSG00000242550, ENSG00000104921, ENSG00000170312, ENSG00000100985, ENSG00000172232, ENSG00000124882, ENSG00000159496, ENSG00000088325, ENSG00000138772, ENSG00000163661, ENSG00000197561, ENSG00000178999, ENSG00000145386, ENSG00000133048, ENSG00000120278, ENSG00000163421, ENSG00000129682, ENSG00000006740, ENSG00000117399, ENSG00000012223, ENSG00000100526, ENSG00000124107, ENSG00000163221, ENSG00000163554, ENSG00000175063	143	2357	16650	1.3831734663300215	1.0	0.4581377382548769	70.26835725404305
GOTERM_BP_FAT	GO:0045595~regulation of cell differentiation	20	13.793103448275861	0.06607056645604353	ENSG00000135218, ENSG00000184292, ENSG00000107562, ENSG00000073756, ENSG00000047597, ENSG00000066279, ENSG00000129682, ENSG00000183688, ENSG00000117399, ENSG00000012223, ENSG00000008438, ENSG00000170312, ENSG00000112299, ENSG00000104267, ENSG00000124882, ENSG00000102837, ENSG00000117318, ENSG00000136929, ENSG00000122176, ENSG00000087586	143	1544	16650	1.508206819087648	1.0	0.4625409846072669	70.85218111128222
GOTERM_BP_FAT	GO:0043393~regulation of protein binding	5	3.4482758620689653	0.06610064204948903	ENSG00000100985, ENSG00000124107, ENSG00000178999, ENSG00000163554, ENSG00000087586	143	178	16650	3.2706057986956862	1.0	0.46170390225444935	70.86910537439434
GOTERM_BP_FAT	GO:0051299~centrosome separation	2	1.3793103448275863	0.06623950809984065	ENSG00000138160, ENSG00000087586	143	8	16650	29.10839160839161	1.0	0.46143734880797493	70.94712835832688
GOTERM_BP_FAT	GO:0051597~response to methylmercury	2	1.3793103448275863	0.06623950809984065	ENSG00000118520, ENSG00000080819	143	8	16650	29.10839160839161	1.0	0.46143734880797493	70.94712835832688
GOTERM_BP_FAT	GO:0009186~deoxyribonucleoside diphosphate metabolic process	2	1.3793103448275863	0.06623950809984065	ENSG00000134326, ENSG00000171848	143	8	16650	29.10839160839161	1.0	0.46143734880797493	70.94712835832688
GOTERM_BP_FAT	GO:0045416~positive regulation of interleukin-8 biosynthetic process	2	1.3793103448275863	0.06623950809984065	ENSG00000156575, ENSG00000197561	143	8	16650	29.10839160839161	1.0	0.46143734880797493	70.94712835832688
GOTERM_MF_FAT	GO:0016746~transferase activity, transferring acyl groups	6	4.137931034482759	0.06634734749007834	ENSG00000087253, ENSG00000166947, ENSG00000158578, ENSG00000115828, ENSG00000204136, ENSG00000138678	127	266	15478	2.7490379492037182	0.9999999999999999	0.6721029053685617	63.14802162564358
GOTERM_BP_FAT	GO:0048659~smooth muscle cell proliferation	4	2.7586206896551726	0.06643366047437874	ENSG00000100985, ENSG00000124882, ENSG00000073756, ENSG00000197561	143	109	16650	4.272791428754732	1.0	0.4614595454947429	71.05588354697552
GOTERM_BP_FAT	GO:0030198~extracellular matrix organization	7	4.827586206896552	0.06661816538813495	ENSG00000135218, ENSG00000100985, ENSG00000100448, ENSG00000162692, ENSG00000118113, ENSG00000197561, ENSG00000122176	143	334	16650	2.4402244462124703	1.0	0.46143185292097055	71.15887823073632
GOTERM_BP_FAT	GO:0043062~extracellular structure organization	7	4.827586206896552	0.06737951259360458	ENSG00000135218, ENSG00000100985, ENSG00000100448, ENSG00000162692, ENSG00000118113, ENSG00000197561, ENSG00000122176	143	335	16650	2.432940194134224	1.0	0.4643768774664514	71.58022878010296
GOTERM_BP_FAT	GO:0032963~collagen metabolic process	4	2.7586206896551726	0.06788710219005195	ENSG00000100985, ENSG00000118520, ENSG00000196415, ENSG00000118113	143	110	16650	4.233947870311507	1.0	0.4659959258603298	71.85790513603617
GOTERM_BP_FAT	GO:0007126~meiotic nuclear division	5	3.4482758620689653	0.06827703454706052	ENSG00000131747, ENSG00000124882, ENSG00000066279, ENSG00000112742, ENSG00000087586	143	180	16650	3.234265734265734	1.0	0.46700348897013333	72.06947465142906
GOTERM_BP_FAT	GO:0051272~positive regulation of cellular component movement	8	5.517241379310345	0.06843317203434446	ENSG00000100985, ENSG00000086548, ENSG00000133818, ENSG00000107562, ENSG00000073756, ENSG00000119888, ENSG00000138772, ENSG00000197561	143	420	16650	2.2177822177822177	1.0	0.4668181451435608	72.15376976194447
GOTERM_BP_FAT	GO:0098602~single organism cell adhesion	12	8.275862068965518	0.06949876341034017	ENSG00000112299, ENSG00000184292, ENSG00000186265, ENSG00000107562, ENSG00000102837, ENSG00000119888, ENSG00000162692, ENSG00000072110, ENSG00000197561, ENSG00000166527, ENSG00000105205, ENSG00000163554	143	779	16650	1.7935851055234882	1.0	0.4712232355049828	72.72267466857905
GOTERM_BP_FAT	GO:0007405~neuroblast proliferation	3	2.0689655172413794	0.07022904524563299	ENSG00000161800, ENSG00000066279, ENSG00000129682	143	51	16650	6.849033319621555	1.0	0.4739016572287751	73.10620285700537
GOTERM_BP_FAT	GO:0051297~centrosome organization	4	2.7586206896551726	0.07083730628887755	ENSG00000170312, ENSG00000138160, ENSG00000166803, ENSG00000087586	143	112	16650	4.158341658341658	1.0	0.47594903744961803	73.42175457295782
