"Category","Term","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","Rids"
"GOTERM_BP_FAT","GO:0032270~positive regulation of cellular protein metabolic process",19,13.1034482758621,0.0579028911322958,143,1420,16650,1.55791391706885,1,0.439004983973286,65.8957585759386,453
"GOTERM_BP_FAT","GO:0051443~positive regulation of ubiquitin-protein transferase activity",4,2.75862068965517,0.0580226180711803,143,103,16650,4.52169190033268,1,0.438664192108544,65.9738417108062,454
"GOTERM_BP_FAT","GO:0031667~response to nutrient levels",8,5.51724137931035,0.0580471114690319,143,404,16650,2.30561517690231,1,0.437778305387448,65.9897949170933,455
"GOTERM_BP_FAT","GO:1903236~regulation of leukocyte tethering or rolling",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,456
"GOTERM_BP_FAT","GO:0009635~response to herbicide",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,457
"GOTERM_BP_FAT","GO:0032466~negative regulation of cytokinesis",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,458
"GOTERM_BP_FAT","GO:0009221~pyrimidine deoxyribonucleotide biosynthetic process",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,459
"GOTERM_BP_FAT","GO:0006030~chitin metabolic process",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,460
"GOTERM_BP_FAT","GO:0051305~chromosome movement towards spindle pole",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,461
"GOTERM_BP_FAT","GO:0090306~spindle assembly involved in meiosis",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,462
"GOTERM_BP_FAT","GO:0009211~pyrimidine deoxyribonucleoside triphosphate metabolic process",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,463
"GOTERM_BP_FAT","GO:0006032~chitin catabolic process",2,1.37931034482759,0.0582039957171119,143,7,16650,33.2667332667333,1,0.437655917992127,66.0918104027949,464
"GOTERM_BP_FAT","GO:0006897~endocytosis",11,7.58620689655172,0.0584693994333751,143,665,16650,1.92596876807403,1,0.438154405902359,66.2637339315916,465
"GOTERM_BP_FAT","GO:0006022~aminoglycan metabolic process",5,3.44827586206897,0.0587639190862229,143,171,16650,3.40449024659551,1,0.438815373891004,66.4535542940733,466
"GOTERM_BP_FAT","GO:1903052~positive regulation of proteolysis involved in cellular protein catabolic process",5,3.44827586206897,0.0587639190862229,143,171,16650,3.40449024659551,1,0.438815373891004,66.4535542940733,467
"GOTERM_BP_FAT","GO:1901342~regulation of vasculature development",6,4.13793103448276,0.0588947439178436,143,245,16650,2.85143428000571,1,0.438543972874449,66.5375479986243,468
"GOTERM_CC_FAT","GO:0098552~side of membrane",9,6.20689655172414,0.0592170998739674,138,444,14527,2.13381316098707,0.999999994645765,0.371564205084611,55.983011738352,469
"GOTERM_BP_FAT","GO:0006875~cellular metal ion homeostasis",9,6.20689655172414,0.0594257671690432,143,491,16650,2.13422015866008,1,0.440534898578735,66.8764466134725,470
"GOTERM_BP_FAT","GO:0044702~single organism reproductive process",17,11.7241379310345,0.0599948796293466,143,1231,16650,1.60793714814836,1,0.442721577722771,67.2360533717875,471
"GOTERM_BP_FAT","GO:2000147~positive regulation of cell motility",8,5.51724137931035,0.0611800046771921,143,409,16650,2.2774291722947,1,0.448307988679703,67.9731008696774,472
"GOTERM_BP_FAT","GO:0048589~developmental growth",10,6.89655172413793,0.0620171682179143,143,583,16650,1.99714522184505,1,0.451905949462557,68.4842764953861,473
"GOTERM_BP_FAT","GO:0019079~viral genome replication",4,2.75862068965517,0.0621612021972774,143,106,16650,4.39371948805911,1,0.45167992274059,68.5714434951383,474
"GOTERM_BP_FAT","GO:0051249~regulation of lymphocyte activation",8,5.51724137931035,0.0624618098191371,143,411,16650,2.26634679189424,1,0.452309691661638,68.7526332442226,475
"GOTERM_BP_FAT","GO:0051081~nuclear envelope disassembly",3,2.06896551724138,0.0631546796918021,143,48,16650,7.2770979020979,1,0.455062402685966,69.1665063633135,476
"GOTERM_BP_FAT","GO:0009994~oocyte differentiation",3,2.06896551724138,0.0631546796918021,143,48,16650,7.2770979020979,1,0.455062402685966,69.1665063633135,477
"GOTERM_BP_FAT","GO:0030397~membrane disassembly",3,2.06896551724138,0.0631546796918021,143,48,16650,7.2770979020979,1,0.455062402685966,69.1665063633135,478
"GOTERM_BP_FAT","GO:0006953~acute-phase response",3,2.06896551724138,0.0631546796918021,143,48,16650,7.2770979020979,1,0.455062402685966,69.1665063633135,479
"GOTERM_MF_FAT","GO:0035174~histone serine kinase activity",2,1.37931034482759,0.0633129737077282,127,8,15478,30.4685039370079,0.999999999999999,0.665644894554539,61.3675954980516,480
"GOTERM_MF_FAT","GO:0008061~chitin binding",2,1.37931034482759,0.0633129737077282,127,8,15478,30.4685039370079,0.999999999999999,0.665644894554539,61.3675954980516,481
"GOTERM_BP_FAT","GO:0002576~platelet degranulation",4,2.75862068965517,0.0635706101761415,143,107,16650,4.35265668910529,1,0.456297435095081,69.4124619879118,482
"GOTERM_BP_FAT","GO:0001525~angiogenesis",8,5.51724137931035,0.0637600186353754,143,413,16650,2.25537174689717,1,0.456307692320675,69.5238512916522,483
"GOTERM_BP_FAT","GO:0044093~positive regulation of molecular function",23,15.8620689655172,0.0641521834385066,143,1840,16650,1.45541958041958,1,0.457403071471131,69.7532629200563,484
"GOTERM_BP_FAT","GO:0040012~regulation of locomotion",12,8.27586206896552,0.0641867661125728,143,768,16650,1.81927447552448,1,0.456584563561832,69.7734149066196,485
"GOTERM_CC_FAT","GO:0043203~axon hillock",2,1.37931034482759,0.0641892646283655,138,7,14527,30.0766045548654,0.999999998975143,0.389102749020901,59.0095302455761,486
"GOTERM_BP_FAT","GO:0022603~regulation of anatomical structure morphogenesis",15,10.3448275862069,0.0647241354894882,143,1051,16650,1.66175404044101,1,0.458444035994961,70.0849253899301,487
"GOTERM_BP_FAT","GO:1903900~regulation of viral life cycle",5,3.44827586206897,0.0650263240323274,143,177,16650,3.28908379755837,1,0.45904550583273,70.2587680099518,488
"GOTERM_BP_FAT","GO:0050790~regulation of catalytic activity",28,19.3103448275862,0.065043041414009,143,2357,16650,1.38317346633002,1,0.458137738254877,70.2683572540431,489
"GOTERM_BP_FAT","GO:0045595~regulation of cell differentiation",20,13.7931034482759,0.0660705664560435,143,1544,16650,1.50820681908765,1,0.462540984607267,70.8521811112822,490
"GOTERM_BP_FAT","GO:0043393~regulation of protein binding",5,3.44827586206897,0.066100642049489,143,178,16650,3.27060579869569,1,0.461703902254449,70.8691053743943,491
"GOTERM_BP_FAT","GO:0051299~centrosome separation",2,1.37931034482759,0.0662395080998407,143,8,16650,29.1083916083916,1,0.461437348807975,70.9471283583269,492
"GOTERM_BP_FAT","GO:0051597~response to methylmercury",2,1.37931034482759,0.0662395080998407,143,8,16650,29.1083916083916,1,0.461437348807975,70.9471283583269,493
"GOTERM_BP_FAT","GO:0009186~deoxyribonucleoside diphosphate metabolic process",2,1.37931034482759,0.0662395080998407,143,8,16650,29.1083916083916,1,0.461437348807975,70.9471283583269,494
"GOTERM_BP_FAT","GO:0045416~positive regulation of interleukin-8 biosynthetic process",2,1.37931034482759,0.0662395080998407,143,8,16650,29.1083916083916,1,0.461437348807975,70.9471283583269,495
"GOTERM_MF_FAT","GO:0016746~transferase activity, transferring acyl groups",6,4.13793103448276,0.0663473474900783,127,266,15478,2.74903794920372,1,0.672102905368562,63.1480216256436,496
"GOTERM_BP_FAT","GO:0048659~smooth muscle cell proliferation",4,2.75862068965517,0.0664336604743787,143,109,16650,4.27279142875473,1,0.461459545494743,71.0558835469755,497
"GOTERM_BP_FAT","GO:0030198~extracellular matrix organization",7,4.82758620689655,0.0666181653881349,143,334,16650,2.44022444621247,1,0.461431852920971,71.1588782307363,498
"GOTERM_BP_FAT","GO:0043062~extracellular structure organization",7,4.82758620689655,0.0673795125936046,143,335,16650,2.43294019413422,1,0.464376877466451,71.580228780103,499
"GOTERM_BP_FAT","GO:0032963~collagen metabolic process",4,2.75862068965517,0.067887102190052,143,110,16650,4.23394787031151,1,0.46599592586033,71.8579051360362,500
"GOTERM_BP_FAT","GO:0007126~meiotic nuclear division",5,3.44827586206897,0.0682770345470605,143,180,16650,3.23426573426573,1,0.467003488970133,72.0694746514291,501
"GOTERM_BP_FAT","GO:0051272~positive regulation of cellular component movement",8,5.51724137931035,0.0684331720343445,143,420,16650,2.21778221778222,1,0.466818145143561,72.1537697619445,502
"GOTERM_BP_FAT","GO:0098602~single organism cell adhesion",12,8.27586206896552,0.0694987634103402,143,779,16650,1.79358510552349,1,0.471223235504983,72.722674668579,503
"GOTERM_BP_FAT","GO:0007405~neuroblast proliferation",3,2.06896551724138,0.070229045245633,143,51,16650,6.84903331962156,1,0.473901657228775,73.1062028570054,504
"GOTERM_BP_FAT","GO:0051297~centrosome organization",4,2.75862068965517,0.0708373062888775,143,112,16650,4.15834165834166,1,0.475949037449618,73.4217545729578,505
"GOTERM_BP_FAT","GO:0048660~regulation of smooth muscle cell proliferation",4,2.75862068965517,0.072333859523671,143,113,16650,4.12154217463952,1,0.48234178561656,74.1833104884066,506
"GOTERM_BP_FAT","GO:0044085~cellular component biogenesis",33,22.7586206896552,0.0734084732386096,143,2914,16650,1.31856818541788,1,0.486591403645276,74.7173878612246,507
"GOTERM_BP_FAT","GO:0044793~negative regulation by host of viral process",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,508
"GOTERM_BP_FAT","GO:0017085~response to insecticide",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,509
"GOTERM_BP_FAT","GO:1903011~negative regulation of bone development",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,510
"GOTERM_BP_FAT","GO:0072488~ammonium transmembrane transport",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,511
"GOTERM_BP_FAT","GO:0006782~protoporphyrinogen IX biosynthetic process",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,512
"GOTERM_BP_FAT","GO:0071281~cellular response to iron ion",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,513
"GOTERM_BP_FAT","GO:0060586~multicellular organismal iron ion homeostasis",2,1.37931034482759,0.0742069392876353,143,9,16650,25.8741258741259,1,0.489461781604258,75.107444870949,514
"GOTERM_BP_FAT","GO:1903364~positive regulation of cellular protein catabolic process",5,3.44827586206897,0.075026371617347,143,186,16650,3.12993458154748,1,0.492403172233374,75.501829796383,515
"GOTERM_BP_FAT","GO:0033559~unsaturated fatty acid metabolic process",4,2.75862068965517,0.0753693356438712,143,115,16650,4.04986318029796,1,0.493054145155126,75.6651366902392,516
"GOTERM_MF_FAT","GO:0008233~peptidase activity",11,7.58620689655172,0.0758687162896799,127,733,15478,1.82894157329924,1,0.711728690342115,68.251109451156,517
"GOTERM_CC_FAT","GO:0060205~cytoplasmic membrane-bounded vesicle lumen",4,2.75862068965517,0.0769657128474981,138,105,14527,4.01021394064872,0.999999999985941,0.44072285476528,65.9257647425846,518
"GOTERM_BP_FAT","GO:0010033~response to organic substance",32,22.0689655172414,0.0774419587783159,143,2822,16650,1.32029557968608,1,0.501833519333514,76.6303692445437,519
"GOTERM_BP_FAT","GO:1903046~meiotic cell cycle process",5,3.44827586206897,0.078523436551045,143,189,16650,3.08025308025308,1,0.505870788844034,77.1195479958777,520
"GOTERM_BP_FAT","GO:0051260~protein homooligomerization",6,4.13793103448276,0.0786446881946578,143,267,16650,2.61648463895655,1,0.505445541024856,77.1737860303962,521
"GOTERM_CC_FAT","GO:0031983~vesicle lumen",4,2.75862068965517,0.0786846387985122,138,106,14527,3.97238173366147,0.999999999992141,0.440728642583087,66.7689712761847,522
"GOTERM_BP_FAT","GO:0009991~response to extracellular stimulus",8,5.51724137931035,0.079126326542868,143,435,16650,2.14130696889318,1,0.506679751667396,77.3880345574618,523
"GOTERM_BP_FAT","GO:0051246~regulation of protein metabolic process",29,20,0.0796995234888932,143,2512,16650,1.34417731949579,1,0.508323402042592,77.6405359781201,524
"GOTERM_BP_FAT","GO:0048146~positive regulation of fibroblast proliferation",3,2.06896551724138,0.0800394303717304,143,55,16650,6.35092180546726,1,0.508893506180808,77.7890093844721,525
"GOTERM_BP_FAT","GO:0051438~regulation of ubiquitin-protein transferase activity",4,2.75862068965517,0.0816067062100298,143,119,16650,3.91373332549803,1,0.514997494346617,78.4616398064596,526
"GOTERM_BP_FAT","GO:0019732~antifungal humoral response",2,1.37931034482759,0.0821068620495829,143,10,16650,23.2867132867133,1,0.516257757958464,78.6722108227846,527
"GOTERM_BP_FAT","GO:0019371~cyclooxygenase pathway",2,1.37931034482759,0.0821068620495829,143,10,16650,23.2867132867133,1,0.516257757958464,78.6722108227846,528
"GOTERM_BP_FAT","GO:1904994~regulation of leukocyte adhesion to vascular endothelial cell",2,1.37931034482759,0.0821068620495829,143,10,16650,23.2867132867133,1,0.516257757958464,78.6722108227846,529
"GOTERM_BP_FAT","GO:0046385~deoxyribose phosphate biosynthetic process",2,1.37931034482759,0.0821068620495829,143,10,16650,23.2867132867133,1,0.516257757958464,78.6722108227846,530
"GOTERM_BP_FAT","GO:0009265~2'-deoxyribonucleotide biosynthetic process",2,1.37931034482759,0.0821068620495829,143,10,16650,23.2867132867133,1,0.516257757958464,78.6722108227846,531
"GOTERM_BP_FAT","GO:1901072~glucosamine-containing compound catabolic process",2,1.37931034482759,0.0821068620495829,143,10,16650,23.2867132867133,1,0.516257757958464,78.6722108227846,532
"GOTERM_BP_FAT","GO:0045740~positive regulation of DNA replication",3,2.06896551724138,0.0825553670479027,143,56,16650,6.23751248751249,1,0.517279314808699,78.8593812133802,533
"GOTERM_CC_FAT","GO:0009897~external side of plasma membrane",6,4.13793103448276,0.0834466573520964,138,246,14527,2.56751502297632,0.99999999999844,0.453453602231015,69.0051457733864,534
"GOTERM_BP_FAT","GO:0002443~leukocyte mediated immunity",7,4.82758620689655,0.0845406258176942,143,356,16650,2.28942405908698,1,0.525056604898537,79.6693940137201,535
"GOTERM_MF_FAT","GO:0042802~identical protein binding",17,11.7241379310345,0.0848711474367748,127,1358,15478,1.52566882747904,1,0.742884568029846,72.4635465851593,536
"GOTERM_BP_FAT","GO:0002573~myeloid leukocyte differentiation",5,3.44827586206897,0.085757993257642,143,195,16650,2.98547606239914,1,0.529372609234614,80.1515012237582,537
"GOTERM_BP_FAT","GO:1901652~response to peptide",8,5.51724137931035,0.0859863887414421,143,444,16650,2.0979020979021,1,0.529381175248895,80.2407398379335,538
"GOTERM_MF_FAT","GO:0016813~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",2,1.37931034482759,0.0860158977229,127,11,15478,22.1589119541875,1,0.737928510546741,72.9602079681803,539
"GOTERM_MF_FAT","GO:0050786~RAGE receptor binding",2,1.37931034482759,0.0860158977229,127,11,15478,22.1589119541875,1,0.737928510546741,72.9602079681803,540
"GOTERM_BP_FAT","GO:0014070~response to organic cyclic compound",13,8.96551724137931,0.0863926241118425,143,906,16650,1.67068031306442,1,0.530155070707735,80.3985282581946,541
"GOTERM_BP_FAT","GO:0050829~defense response to Gram-negative bacterium",3,2.06896551724138,0.0876590486698413,143,58,16650,6.02242585001206,1,0.534595193602463,80.8828245227109,542
"GOTERM_BP_FAT","GO:0010604~positive regulation of macromolecule metabolic process",32,22.0689655172414,0.0876728562451834,143,2856,16650,1.30457777516601,1,0.533680278724967,80.8880418812242,543
"GOTERM_BP_FAT","GO:0031023~microtubule organizing center organization",4,2.75862068965517,0.0880599763730323,143,123,16650,3.78645744499403,1,0.534351449293182,81.0337736093797,544
"GOTERM_CC_FAT","GO:0016328~lateral plasma membrane",3,2.06896551724138,0.0891447831062945,138,53,14527,5.95857260049221,0.999999999999777,0.469163460669184,71.4976378854515,545
"GOTERM_CC_FAT","GO:0098858~actin-based cell projection",5,3.44827586206897,0.089279926298896,138,179,14527,2.94045016597846,0.999999999999787,0.46249200396945,71.554433976951,546
"GOTERM_BP_FAT","GO:1901565~organonitrogen compound catabolic process",7,4.82758620689655,0.0898520004824459,143,362,16650,2.25147780396399,1,0.540911520005199,81.6948134464779,547
"GOTERM_BP_FAT","GO:0035630~bone mineralization involved in bone maturation",2,1.37931034482759,0.0899398443519849,143,11,16650,21.1697393515575,1,0.540307963616854,81.726650970967,548
"GOTERM_BP_FAT","GO:0046348~amino sugar catabolic process",2,1.37931034482759,0.0899398443519849,143,11,16650,21.1697393515575,1,0.540307963616854,81.726650970967,549
"GOTERM_BP_FAT","GO:0051988~regulation of attachment of spindle microtubules to kinetochore",2,1.37931034482759,0.0899398443519849,143,11,16650,21.1697393515575,1,0.540307963616854,81.726650970967,550
"GOTERM_BP_FAT","GO:0046501~protoporphyrinogen IX metabolic process",2,1.37931034482759,0.0899398443519849,143,11,16650,21.1697393515575,1,0.540307963616854,81.726650970967,551
"GOTERM_BP_FAT","GO:0042535~positive regulation of tumor necrosis factor biosynthetic process",2,1.37931034482759,0.0899398443519849,143,11,16650,21.1697393515575,1,0.540307963616854,81.726650970967,552
"GOTERM_BP_FAT","GO:0002003~angiotensin maturation",2,1.37931034482759,0.0899398443519849,143,11,16650,21.1697393515575,1,0.540307963616854,81.726650970967,553
"GOTERM_BP_FAT","GO:0060135~maternal process involved in female pregnancy",3,2.06896551724138,0.0902456265744515,143,59,16650,5.92035083560507,1,0.540612784975197,81.8370691278138,554
"GOTERM_BP_FAT","GO:0032760~positive regulation of tumor necrosis factor production",3,2.06896551724138,0.0902456265744515,143,59,16650,5.92035083560507,1,0.540612784975197,81.8370691278138,555
"GOTERM_CC_FAT","GO:0072687~meiotic spindle",2,1.37931034482759,0.0904307692094672,138,10,14527,21.0536231884058,0.999999999999857,0.459951899280054,72.033867091045,556
"GOTERM_CC_FAT","GO:0044427~chromosomal part",13,8.96551724137931,0.090704658748793,138,827,14527,1.65475877538861,0.999999999999869,0.454166493584063,72.1468602842064,557
"GOTERM_BP_FAT","GO:0019220~regulation of phosphate metabolic process",20,13.7931034482759,0.0910080228356905,143,1610,16650,1.44637970724927,1,0.542803336245174,82.1096328536025,558
"GOTERM_BP_FAT","GO:0042542~response to hydrogen peroxide",4,2.75862068965517,0.0913652670972026,143,125,16650,3.72587412587413,1,0.543311288534363,82.2360173949311,559
"GOTERM_BP_FAT","GO:0051174~regulation of phosphorus metabolic process",20,13.7931034482759,0.0914277743904641,143,1611,16650,1.44548189240927,1,0.542607457908056,82.2580441197982,560
"GOTERM_BP_FAT","GO:0035556~intracellular signal transduction",30,20.6896551724138,0.092325464250226,143,2657,16650,1.31464320399209,1,0.54532150214072,82.5715459737556,561
"GOTERM_BP_FAT","GO:0034502~protein localization to chromosome",3,2.06896551724138,0.0928545979881048,143,60,16650,5.82167832167832,1,0.546515778683999,82.7538775015689,562
"GOTERM_BP_FAT","GO:0032677~regulation of interleukin-8 production",3,2.06896551724138,0.0928545979881048,143,60,16650,5.82167832167832,1,0.546515778683999,82.7538775015689,563
"GOTERM_BP_FAT","GO:0002260~lymphocyte homeostasis",3,2.06896551724138,0.0928545979881048,143,60,16650,5.82167832167832,1,0.546515778683999,82.7538775015689,564
"GOTERM_BP_FAT","GO:2000241~regulation of reproductive process",4,2.75862068965517,0.0930371640974454,143,126,16650,3.6963036963037,1,0.546300661543591,82.8163678723403,565
"GOTERM_BP_FAT","GO:0009612~response to mechanical stimulus",5,3.44827586206897,0.0933066336148676,143,201,16650,2.89635737396931,1,0.546437744101508,82.9082136283765,566
"GOTERM_MF_FAT","GO:0042834~peptidoglycan binding",2,1.37931034482759,0.093461556020361,127,12,15478,20.3123359580052,1,0.758633973520015,75.9924867674566,567
"GOTERM_BP_FAT","GO:2000026~regulation of multicellular organismal development",21,14.4827586206897,0.0946569636823542,143,1721,16650,1.42074659796914,1,0.550908787902129,83.3615175118952,568
"GOTERM_CC_FAT","GO:0031093~platelet alpha granule lumen",3,2.06896551724138,0.0949260250699422,138,55,14527,5.74189723320158,0.999999999999969,0.463328366003132,73.8357970239764,569
"GOTERM_BP_FAT","GO:0006027~glycosaminoglycan catabolic process",3,2.06896551724138,0.0954853994574319,143,61,16650,5.72624097214261,1,0.553255032000337,83.6339761121451,570
"GOTERM_BP_FAT","GO:1903557~positive regulation of tumor necrosis factor superfamily cytokine production",3,2.06896551724138,0.0954853994574319,143,61,16650,5.72624097214261,1,0.553255032000337,83.6339761121451,571
"GOTERM_BP_FAT","GO:0001764~neuron migration",4,2.75862068965517,0.0964188634838621,143,128,16650,3.63854895104895,1,0.555993202343986,83.9359258093541,572
"GOTERM_BP_FAT","GO:0055015~ventricular cardiac muscle cell development",2,1.37931034482759,0.0977064494440075,143,12,16650,19.4055944055944,1,0.560084958966785,84.3437982851781,573
"GOTERM_BP_FAT","GO:0045414~regulation of interleukin-8 biosynthetic process",2,1.37931034482759,0.0977064494440075,143,12,16650,19.4055944055944,1,0.560084958966785,84.3437982851781,574
"GOTERM_BP_FAT","GO:0042228~interleukin-8 biosynthetic process",2,1.37931034482759,0.0977064494440075,143,12,16650,19.4055944055944,1,0.560084958966785,84.3437982851781,575
"GOTERM_BP_FAT","GO:0031397~negative regulation of protein ubiquitination",4,2.75862068965517,0.0981284245583502,143,129,16650,3.61034314522687,1,0.560778001086692,84.4753265143838,576
"GOTERM_BP_FAT","GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",3,2.06896551724138,0.0981374753856973,143,62,16650,5.63388224678547,1,0.559868557320374,84.4781361604661,577
"GOTERM_BP_FAT","GO:2000145~regulation of cell motility",11,7.58620689655172,0.0985574291111956,143,736,16650,1.74017558528428,1,0.560551864487844,84.6079754116494,578
"GOTERM_MF_FAT","GO:0005524~ATP binding",18,12.4137931034483,0.0987198993163355,127,1495,15478,1.46737945382245,1,0.769173667213264,77.9397816588975,579
"GOTERM_BP_FAT","GO:0051251~positive regulation of lymphocyte activation",6,4.13793103448276,0.0993245425628681,143,287,16650,2.43415121463902,1,0.562565743242323,84.8425035472981,580
"GOTERM_BP_FAT","GO:0001889~liver development",4,2.75862068965517,0.0998502978874176,143,130,16650,3.58257127487897,1,0.563640999440267,85.0012878448468,581
